Date,BND,SPY,TSLA
2024-06-25,67.23833465576172,532.230224609375,187.35000610351562
2024-06-26,66.9234390258789,532.8945922851562,196.3699951171875
2024-06-27,67.04383850097656,533.7346801757812,197.4199981689453
2024-06-28,66.72895050048828,531.6343994140625,197.8800048828125
2024-07-01,66.37687683105469,532.7285766601562,209.86000061035156
2024-07-02,66.57195281982422,536.3136596679688,231.25999450683594
2024-07-03,66.9528579711914,538.7069702148438,246.38999938964844
2024-07-05,67.25941467285156,541.8134155273438,251.52000427246094
2024-07-08,67.25941467285156,542.4385986328125,252.94000244140625
2024-07-09,67.2315673828125,542.9661254882812,262.3299865722656
2024-07-10,67.28730010986328,548.3388671875,263.260009765625
2024-07-11,67.62171936035156,543.6107788085938,241.02999877929688
2024-07-12,67.79823303222656,547.0396728515625,248.22999572753906
2024-07-15,67.58456420898438,548.5440063476562,252.63999938964844
2024-07-16,67.84467315673828,551.7969970703125,256.55999755859375
2024-07-17,67.90970611572266,544.0601196289062,248.5
2024-07-18,67.73320770263672,539.879150390625,249.22999572753906
2024-07-19,67.55669403076172,536.2941284179688,239.1999969482422
2024-07-22,67.52881622314453,541.8232421875,251.50999450683594
2024-07-23,67.53811645507812,540.9733276367188,246.3800048828125
2024-07-24,67.34302520751953,528.7135620117188,215.99000549316406
2024-07-25,67.49164581298828,525.958740234375,220.25
2024-07-26,67.76107788085938,531.8493041992188,219.8000030517578
2024-07-29,67.84467315673828,532.1619873046875,232.10000610351562
2024-07-30,67.92829132080078,529.4656982421875,222.6199951171875
2024-07-31,68.29988098144531,538.0719604492188,232.07000732421875
2024-08-01,68.55522155761719,530.452392578125,216.86000061035156
2024-08-02,69.33795166015625,520.5762329101562,207.6699981689453
2024-08-05,69.27272033691406,505.4150695800781,198.8800048828125
2024-08-06,68.8440933227539,510.0747985839844,200.63999938964844
2024-08-07,68.67634582519531,506.6654357910156,191.75999450683594
2024-08-08,68.5738525390625,518.378173828125,198.83999633789062
2024-08-09,68.81610870361328,520.6640625,200.0
2024-08-12,68.9372787475586,520.9376831054688,197.49000549316406
2024-08-13,69.19816589355469,529.5048828125,207.8300018310547
2024-08-14,69.32865142822266,531.1752319335938,201.3800048828125
2024-08-15,69.03977966308594,540.27978515625,214.13999938964844
2024-08-16,69.1888656616211,541.4910888671875,216.1199951171875
2024-08-19,69.27272033691406,546.6685180664062,222.72000122070312
2024-08-20,69.47772979736328,545.779541015625,221.10000610351562
2024-08-21,69.6268310546875,547.6551513671875,223.27000427246094
2024-08-22,69.34723663330078,543.35693359375,210.66000366210938
2024-08-23,69.65480041503906,549.1302490234375,220.32000732421875
2024-08-26,69.58024597167969,547.8212280273438,213.2100067138672
2024-08-27,69.58024597167969,548.573486328125,209.2100067138672
2024-08-28,69.53365325927734,545.3887329101562,205.75
2024-08-29,69.43116760253906,545.4375610351562,206.27999877929688
2024-08-30,69.29136657714844,550.6444702148438,214.11000061035156
2024-09-03,69.58672332763672,539.3126220703125,210.60000610351562
2024-09-04,69.89515686035156,538.2088012695312,219.41000366210938
2024-09-05,70.06340789794922,536.899658203125,230.1699981689453
2024-09-06,70.14753723144531,527.8636474609375,210.72999572753906
2024-09-09,70.2409896850586,533.7737426757812,216.27000427246094
2024-09-10,70.47468566894531,536.0987548828125,226.1699981689453
2024-09-11,70.43728637695312,541.5985717773438,228.1300048828125
2024-09-12,70.36251068115234,546.1605834960938,229.80999755859375
2024-09-13,70.51205444335938,549.012939453125,230.2899932861328
2024-09-16,70.6989974975586,549.8237915039062,226.77999877929688
2024-09-17,70.60553741455078,550.0484619140625,227.8699951171875
2024-09-18,70.39054870605469,548.4171752929688,227.1999969482422
2024-09-19,70.39054870605469,557.7755126953125,243.9199981689453
2024-09-20,70.38121032714844,556.8113403320312,238.25
2024-09-23,70.33445739746094,558.2027587890625,250.0
2024-09-24,70.4185791015625,559.7998657226562,254.27000427246094
2024-09-25,70.15687561035156,558.5653076171875,257.0199890136719
2024-09-26,70.15687561035156,560.77978515625,254.22000122070312
2024-09-27,70.36251068115234,559.966552734375,260.4599914550781
2024-09-30,70.20360565185547,562.2103881835938,261.6300048828125
2024-10-01,70.4107666015625,557.1739501953125,258.0199890136719
2024-10-02,70.27955627441406,557.4090576171875,249.02000427246094
2024-10-03,69.97018432617188,556.389892578125,240.66000366210938
2024-10-04,69.51083374023438,561.4461669921875,250.0800018310547
2024-10-07,69.30462646484375,556.3703002929688,240.8300018310547
2024-10-08,69.40772247314453,561.6322631835938,244.5
2024-10-09,69.22023010253906,565.5223999023438,241.0500030517578
2024-10-10,69.1921157836914,564.5326538085938,238.77000427246094
2024-10-11,69.20149993896484,567.9132690429688,217.8000030517578
2024-10-14,69.15462493896484,572.5579223632812,219.16000366210938
2024-10-15,69.42647552490234,568.1093139648438,219.57000732421875
2024-10-16,69.52021789550781,570.5784912109375,221.3300018310547
2024-10-17,69.18272399902344,570.6275024414062,220.88999938964844
2024-10-18,69.22023010253906,572.8224487304688,220.6999969482422
2024-10-21,68.75152587890625,571.8817749023438,218.85000610351562
2024-10-22,68.7796401977539,571.5780029296875,217.97000122070312
2024-10-23,68.61091613769531,566.3552856445312,213.64999389648438
2024-10-24,68.72339630126953,567.5801391601562,260.4800109863281
2024-10-25,68.58279418945312,567.3840942382812,269.19000244140625
2024-10-28,68.4984130859375,569.1381225585938,262.510009765625
2024-10-29,68.55464935302734,570.0592041015625,259.5199890136719
2024-10-30,68.48905181884766,568.3345947265625,257.54998779296875
2024-10-31,68.47967529296875,557.1935424804688,249.85000610351562
2024-11-01,68.2144775390625,559.545166015625,248.97999572753906
2024-11-04,68.48719787597656,558.3399658203125,242.83999633789062
2024-11-05,68.6564712524414,565.09130859375,251.44000244140625
2024-11-06,68.09223175048828,579.1426391601562,288.5299987792969
2024-11-07,68.60002899169922,583.6204833984375,296.9100036621094
2024-11-08,68.73167419433594,586.148681640625,321.2200012207031
2024-11-11,68.60002899169922,586.7072143554688,350.0
2024-11-12,68.18626403808594,584.8846435546875,328.489990234375
2024-11-13,68.1580581665039,585.1687622070312,330.239990234375
2024-11-14,68.13925170898438,581.4060668945312,311.17999267578125
2024-11-15,68.1580581665039,573.9591064453125,320.7200012207031
2024-11-18,68.22389221191406,576.3108520507812,338.739990234375
2024-11-19,68.34611511230469,578.41748046875,346.0
2024-11-20,68.27091217041016,578.6134643554688,342.0299987792969
2024-11-21,68.23326873779297,581.7196655273438,339.6400146484375
2024-11-22,68.26148986816406,583.5225830078125,352.55999755859375
2024-11-25,68.89154815673828,585.5020751953125,338.5899963378906
2024-11-26,68.76930236816406,588.5591430664062,338.2300109863281
2024-11-27,68.95735931396484,586.7758178710938,332.8900146484375
2024-11-29,69.21125793457031,590.4207763671875,345.1600036621094
